"start";"end";"Org";"Nome do profissional de saúde";"Qual o distrito de saúde?";"Qual o distrito de saúde?/DABEL";"Qual o distrito de saúde?/DABEN";"Qual o distrito de saúde?/DAENT";"Qual o distrito de saúde?/DAGUA";"Qual o distrito de saúde?/DAICO";"Qual o distrito de saúde?/DAMOS";"Qual o distrito de saúde?/DAOUT";"Qual o distrito de saúde?/DASAC";"Nome do ponto de venda ou do proprietário";"Telefone de contato";"Localização";"_Localização_latitude";"_Localização_longitude";"_Localização_altitude";"_Localização_precision";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-09-05 11:12:49.013000-03:00";"2025-09-05 11:14:54.887000-03:00";"";"Robson Jose dos Santos Lima";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Bianor Assunção- Açaí do Bia";"91988939382";"-1.471417 -48.497938 -11.899999618530273 7.5";"-1.471417";"-48.497938";"-11.899999618530273";"7.5";"552681152";"4d10a998-be71-44f6-a3a1-9074b47eb7fd";"2025-09-05 14:14:55";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1602"
"2025-09-05 11:14:38.182000-03:00";"2025-09-05 11:16:19.637000-03:00";"";"Jean Pedro de Aquino Santos";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Açaí RR";"91985964989";"-1.459678 -48.495004 -11.09999942779541 7.949999809265137";"-1.459678";"-48.495004";"-11.09999942779541";"7.949999809265137";"552682201";"5492b226-27d8-4988-992f-132ca14d839d";"2025-09-05 14:16:22";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1603"
"2025-09-05 11:14:54.940000-03:00";"2025-09-05 11:21:35.611000-03:00";"";"Robson Jose dos Santos Lima";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí Paid'egua";"91991919191";"-1.470417 -48.497439 -11.09999942779541 7.5";"-1.470417";"-48.497439";"-11.09999942779541";"7.5";"552685401";"efcb03e0-9675-45db-b64b-9934786a21b1";"2025-09-05 14:21:37";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1604"
"2025-09-05 11:18:48.269000-03:00";"2025-09-05 11:22:11.383000-03:00";"";"Ana Cleise Teixeira dos Santos Duarte";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açai do Zeca";"91981990650";"-1.39522 -48.45789 0 0";"-1.39522";"-48.45789";"0";"0";"552685786";"daca44db-4d23-40ee-99c8-fbb9db3db6dd";"2025-09-05 14:22:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1605"
"2025-09-05 11:22:11.420000-03:00";"2025-09-05 11:23:53.315000-03:00";"";"Ana Cleise Teixeira dos Santos Duarte";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açai do zeca";"91981990650";"-1.395163 -48.45386 -0.6000000238418579 23.454999923706055";"-1.395163";"-48.45386";"-0.6000000238418579";"23.454999923706055";"552686849";"3250cc4d-ad56-4fe4-ad8e-fecde7e42d90";"2025-09-05 14:23:55";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1606"
"2025-09-05 11:21:35.659000-03:00";"2025-09-05 11:25:11.259000-03:00";"";"Robson Jose dos Santos Lima";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Patrick";"91984973756";"-1.470389 -48.497299 -11.09999942779541 7.5";"-1.470389";"-48.497299";"-11.09999942779541";"7.5";"552687706";"b0274289-77b4-42f6-aed7-58ef52663afe";"2025-09-05 14:25:11";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1607"
"2025-09-01 09:38:22.654000-03:00";"2025-09-05 11:22:20.358000-03:00";"";"";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do Jetro";"91992031913";"-1.376723 -48.447116 -2.1000001430511475 19.590999603271484";"-1.376723";"-48.447116";"-2.1000001430511475";"19.590999603271484";"552687894";"df2dd1c4-72da-414c-9915-7f1c84eb5db4";"2025-09-05 14:25:29";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1608"
"2025-09-01 11:09:02.812000-03:00";"2025-09-05 11:25:35.822000-03:00";"";"Ana Cleise Teixeira dos Santos Duarte";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Zeca";"91981990650";"-1.395182 -48.45385 -0.6000000238418579 21.52899932861328";"-1.395182";"-48.45385";"-0.6000000238418579";"21.52899932861328";"552688007";"12913829-1aae-45e7-83db-1d3ed36dd05d";"2025-09-05 14:25:37";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1609"
"2025-09-05 11:23:53.348000-03:00";"2025-09-05 11:27:40.629000-03:00";"";"Ana cleise Teixeira dos Santos Duarte";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açai do zeca";"91981990650";"-1.395161 -48.453886 -0.6000000238418579 22.638999938964844";"-1.395161";"-48.453886";"-0.6000000238418579";"22.638999938964844";"552689272";"db098fd7-7a78-44a5-ac5e-ffa0536d15f1";"2025-09-05 14:27:42";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1610"
"2025-09-05 11:27:14.678000-03:00";"2025-09-05 11:27:59.219000-03:00";"";"Cleide Lopes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da Ivana";"91986444379";"-1.459668 -48.463802 -7.599999904632568 16.691999435424805";"-1.459668";"-48.463802";"-7.599999904632568";"16.691999435424805";"552689438";"f35cdb2e-b369-44bb-a5bf-529887165175";"2025-09-05 14:28:00";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1611"
"2025-09-05 11:10:09.918000-03:00";"2025-09-05 11:30:01.875000-03:00";"";"Cleiton alex cunha Corrêa";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Açai paidgua";"980405059/982331531";"-1.414866 -48.472218 -5.300000190734863 29.268999099731445";"-1.414866";"-48.472218";"-5.300000190734863";"29.268999099731445";"552690478";"d1d49ae7-94a4-40a3-9f87-c51ae67ddcf8";"2025-09-05 14:30:04";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1612"
"2025-09-05 11:30:13.194000-03:00";"2025-09-05 11:30:44.547000-03:00";"";"Cleide Lopes Cardoso";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí ivana";"91986444379";"-1.459574 -48.463842 -8 5.199999809265137";"-1.459574";"-48.463842";"-8";"5.199999809265137";"552690859";"cedb601b-7b22-438f-8bf5-2b314f8ecef9";"2025-09-05 14:30:45";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1613"
"2025-09-01 11:21:42.906000-03:00";"2025-09-05 11:32:47.925000-03:00";"";"CARLOS AUGUSTO SANTANA DE FREITAS";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Ponto de açaí sem dados 2";"91999999999";"-1.46954 -48.470191 -10 11.550000190734863";"-1.46954";"-48.470191";"-10";"11.550000190734863";"552692067";"b80d2368-ee26-47b7-954b-9b6328210cff";"2025-09-05 14:32:50";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1614"
"2025-09-05 11:15:38.729000-03:00";"2025-09-05 11:34:00.987000-03:00";"";"Izabella Calandrini Barros";"";"";"";"";"";"";"";"";"";"Casa do açaí";"91984840892";"-1.417684 -48.396535 13.88771208847113 35.7239395977142";"-1.417684";"-48.396535";"13.88771208847113";"35.7239395977142";"552692728";"11ddc40f-e16b-46cf-ba20-787e5097e60b";"2025-09-05 14:34:02";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"1615"
"2025-09-05 11:32:48.054000-03:00";"2025-09-05 11:35:11.803000-03:00";"";"CARLOS AUGUSTO SANTANA DE FREITAS";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Ponto de açaí sem dados 03";"91999999999";"-1.469524 -48.469402 -9.800000190734863 14.911999702453613";"-1.469524";"-48.469402";"-9.800000190734863";"14.911999702453613";"552693383";"4369847e-d61f-4d74-8098-82f84c369563";"2025-09-05 14:35:15";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1616"
"2025-09-05 11:30:44.579000-03:00";"2025-09-05 11:35:16.505000-03:00";"";"Cleide Lopes Cardoso";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da belly";"91984995542";"-1.459527 -48.462791 -6 15.486000061035156";"-1.459527";"-48.462791";"-6";"15.486000061035156";"552693417";"45f80026-efc9-4037-a58e-f004ad5122a1";"2025-09-05 14:35:19";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1617"
"2025-09-05 11:35:16.973000-03:00";"2025-09-05 11:36:20.933000-03:00";"";"";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Açai paidgua";"980405059/988723333";"-1.414859 -48.472192 -5.300000190734863 24.900999069213867";"-1.414859";"-48.472192";"-5.300000190734863";"24.900999069213867";"552694166";"26c035f5-05a7-4b43-a036-673649bdf41a";"2025-09-05 14:36:23";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1618"
"2025-09-05 11:35:11.950000-03:00";"2025-09-05 11:37:06.901000-03:00";"";"CARLOS AUGUSTO SANTANA DE FREITAS";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai do Adriano";"983417909";"-1.469508 -48.469173 -10 11.53600025177002";"-1.469508";"-48.469173";"-10";"11.53600025177002";"552694585";"e3d07bc0-4b91-4d28-ad1a-31ca73ea901d";"2025-09-05 14:37:08";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1619"
"2025-09-05 11:31:49.119000-03:00";"2025-09-05 11:39:08.226000-03:00";"";"Jonas Reis de Farias";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Davi";"91984695091";"-1.426629 -48.446559 -10.399999618530273 10.99899959564209";"-1.426629";"-48.446559";"-10.399999618530273";"10.99899959564209";"552695890";"42b267de-25a3-4e22-b1dc-5a0dbfbfd1de";"2025-09-05 14:39:09";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1620"
"2025-09-05 11:34:01.039000-03:00";"2025-09-05 11:40:40.838000-03:00";"";"Izabella Calandrini Barros";"";"";"";"";"";"";"";"";"";"Açaí perfeito";"91985913537";"-1.416802 -48.395674 12.642038115130411 48.84398239893689";"-1.416802";"-48.395674";"12.642038115130411";"48.84398239893689";"552696867";"1e8cfb61-56be-4656-b6d7-16565ea6cc8b";"2025-09-05 14:40:42";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"1621"
"2025-09-05 11:45:23.045000-03:00";"2025-09-05 11:48:10.398000-03:00";"";"Rodrigo dos Santos Farias";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Lá do mato";"91992752436";"-1.465092 -48.496275 -10.800000190734863 14.369000434875488";"-1.465092";"-48.496275";"-10.800000190734863";"14.369000434875488";"552701852";"e97ddc96-a240-42e9-a6b8-1342a2bfa679";"2025-09-05 14:48:10";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1622"
"2025-09-05 11:16:19.699000-03:00";"2025-09-05 11:49:57.944000-03:00";"";"Jean Pedro de Aquino Santos";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Boca Roxa";"91992068413";"-1.466608 -48.482669 -11.800000190734863 12.602999687194824";"-1.466608";"-48.482669";"-11.800000190734863";"12.602999687194824";"552702856";"e8d519de-e912-43e5-8442-ffd1436d51b8";"2025-09-05 14:50:01";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1623"
"2025-09-05 11:39:08.311000-03:00";"2025-09-05 11:51:04.897000-03:00";"";"Jonas Reis de Farias";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Sabor açaí";"9198054-9913";"-1.427361 -48.444692 -10.199999809265137 2.8329999446868896";"-1.427361";"-48.444692";"-10.199999809265137";"2.8329999446868896";"552703568";"206d9d0c-1561-421e-b6a8-d556dfeee3cd";"2025-09-05 14:51:07";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1624"
"2025-09-05 11:49:58.024000-03:00";"2025-09-05 11:53:21.044000-03:00";"";"Jean Pedro de Aquino Santos";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Frango Pantoja";"91991060762";"-1.466605 -48.482646 -11.800000190734863 11.47700023651123";"-1.466605";"-48.482646";"-11.800000190734863";"11.47700023651123";"552705315";"a1adf3e8-48a8-4b67-b338-e6c1bc2f88a6";"2025-09-05 14:53:23";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1625"
"2025-09-05 11:51:04.994000-03:00";"2025-09-05 11:55:35.969000-03:00";"";"Jonas Reis de Farias";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí casa 7";"91987878989";"-1.427029 -48.442889 -10.5 17.259000778198242";"-1.427029";"-48.442889";"-10.5";"17.259000778198242";"552706964";"09246a38-32b9-48f7-b5d0-06d1a1b95526";"2025-09-05 14:55:37";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1626"
"2025-09-05 11:51:54.877000-03:00";"2025-09-05 11:57:53.978000-03:00";"";"Juliana dos Santos de Araujo";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Charneice santos da costa";"91991207233";"-1.294017 -48.467274 -0.2000000774860382 19.291000366210938";"-1.294017";"-48.467274";"-0.2000000774860382";"19.291000366210938";"552708414";"fc8bb0dd-0d1e-41b6-ac76-f63eed58780a";"2025-09-05 14:57:54";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1627"
"2025-09-05 12:09:09.344000-03:00";"2025-09-05 12:13:04.097000-03:00";"";"Roberto David Dias Barbosa";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Açaí do bom";"91993057207";"-1.329111 -48.454053 -1.3000000715255737 17.267000198364258";"-1.329111";"-48.454053";"-1.3000000715255737";"17.267000198364258";"552719080";"40c77b3d-0252-47ab-af14-8afa4cc960e1";"2025-09-05 15:13:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1628"
"2025-09-05 12:16:02.358000-03:00";"2025-09-05 12:16:45.958000-03:00";"";"Jean Pedro de Aquino Santos";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Power Açaí";"91985563475";"-1.461238 -48.497646 -9.5 5.099999904632568";"-1.461238";"-48.497646";"-9.5";"5.099999904632568";"552721466";"43059dca-4f93-4d73-a7d6-75e671266ea5";"2025-09-05 15:16:48";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1629"
"2025-09-05 11:55:36.066000-03:00";"2025-09-05 12:45:32.110000-03:00";"";"Jonas Reis de Farias";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Cabral";"91982022690";"-1.419969 -48.448002 1.899999976158142 40.72999954223633";"-1.419969";"-48.448002";"1.899999976158142";"40.72999954223633";"552739087";"13268cdf-fbfa-4bea-a6d0-97bb48031f7d";"2025-09-05 15:45:33";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1630"
"2025-09-05 12:34:18.974000-03:00";"2025-09-05 12:46:09.629000-03:00";"";"Jennepher da Silva Pantoja";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Pedro Pereira de Sousa";"989218138";"-1.463878 -48.474785 -8.5 11.564000129699707";"-1.463878";"-48.474785";"-8.5";"11.564000129699707";"552739426";"05c12192-71a2-4213-a602-6c376cb92ddc";"2025-09-05 15:46:12";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1631"
"2025-09-05 12:46:09.707000-03:00";"2025-09-05 12:52:50.088000-03:00";"";"Jennepher da Silva Pantoja";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Benedito Formigosa de Lima";"91993850507";"-1.463743 -48.473397 -10.699999809265137 14.88700008392334";"-1.463743";"-48.473397";"-10.699999809265137";"14.88700008392334";"552743720";"31d2596b-fd0a-4210-bd60-0218173d51f5";"2025-09-05 15:52:51";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1632"
"2025-09-05 12:52:50.163000-03:00";"2025-09-05 12:59:33.110000-03:00";"";"Jennepher da Silva Pantoja";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Raimundo Ribeiro";"91980857981";"-1.463449 -48.471806 -10.300000190734863 15.87600040435791";"-1.463449";"-48.471806";"-10.300000190734863";"15.87600040435791";"552747688";"76d1453d-2373-41df-b4f3-42ae5de61fc6";"2025-09-05 15:59:34";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1633"
"2025-09-05 12:59:33.170000-03:00";"2025-09-05 13:08:04.964000-03:00";"";"Jennepher da Silva Pantoja";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Márcio Figueiredo Abreu";"993495579";"-1.464277 -48.473442 -10.5 24.268999099731445";"-1.464277";"-48.473442";"-10.5";"24.268999099731445";"552752663";"34136361-c633-45fd-8a7e-a15cbdd5be82";"2025-09-05 16:08:06";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1634"
"2025-09-05 13:24:01.154000-03:00";"2025-09-05 13:25:39.713000-03:00";"";"Aline Cristina colares damasceno";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Ruth Priscila Medeiros de oliveira";"91981690127";"-1.466588 -48.47459 -10.300000190734863 9.100000381469727";"-1.466588";"-48.47459";"-10.300000190734863";"9.100000381469727";"552762774";"b9431cf8-f4d4-41e5-9fef-09571a5572ea";"2025-09-05 16:25:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1635"
"2025-09-05 13:28:19.714000-03:00";"2025-09-05 13:29:35.325000-03:00";"";"Hanaka Hendrika Cardoso Nunes";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Joia";"Ponto de açaí sem dados";"-1.403421 -48.43602 -2.3841858265427618e-8 7.71999979019165";"-1.403421";"-48.43602";"-2.3841858265427618e-08";"7.71999979019165";"552764975";"40e04a37-3dbf-497a-a66f-98ef01c2c206";"2025-09-05 16:29:42";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1636"
"2025-09-05 13:29:35.507000-03:00";"2025-09-05 13:30:52.853000-03:00";"";"Hanaka Hendrika Cardoso Nunes";"DABEN DAENT";"0";"1";"1";"0";"0";"0";"0";"0";"Açaí do Abraão";"988566776";"-1.403837 -48.435998 0.20000001788139343 12.435999870300293";"-1.403837";"-48.435998";"0.20000001788139343";"12.435999870300293";"552765553";"838b4cba-ffb1-4b7c-b30e-97046dca8895";"2025-09-05 16:30:55";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1637"
"2025-09-05 13:30:53.034000-03:00";"2025-09-05 13:32:38.691000-03:00";"";"Hanaka Hendrika Cardoso Nunes";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Jorge";"981818919";"-1.403856 -48.435989 0.10000000149011612 11.569999694824219";"-1.403856";"-48.435989";"0.10000000149011612";"11.569999694824219";"552766943";"c87b6e3a-a9da-46dc-b296-0f4a7e2b78b1";"2025-09-05 16:32:48";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1638"
"2025-09-05 13:32:38.838000-03:00";"2025-09-05 13:36:22.511000-03:00";"";"Hanaka Hendrika Cardoso Nunes";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Jorge";"Ponto de açaí sem dados";"-1.405312 -48.436151 1 19.172000885009766";"-1.405312";"-48.436151";"1";"19.172000885009766";"552769112";"4b83eb97-ffd3-45ac-9dfb-301ccc9693f9";"2025-09-05 16:36:26";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1639"
"2025-09-05 13:36:22.809000-03:00";"2025-09-05 13:42:58.549000-03:00";"";"Hanaka Hendrika Cardoso Nunes";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Zé do Açaí";"992122155";"-1.403822 -48.436777 -0.2000000774860382 11.576000213623047";"-1.403822";"-48.436777";"-0.2000000774860382";"11.576000213623047";"552772540";"74631249-51e7-4839-b2a0-312d8221ff14";"2025-09-05 16:43:01";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1640"
"2025-09-05 14:00:58.913000-03:00";"2025-09-05 14:01:48.775000-03:00";"";"Andressa Varlena Miranda Bastos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Ageu";"Xxxxxxxxxx";"-1.465525 -48.463247 -9.5 2.799999952316284";"-1.465525";"-48.463247";"-9.5";"2.799999952316284";"552783672";"6c4fc088-aabb-47e7-ac81-1e2e5891e0bc";"2025-09-05 17:01:52";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1641"
"2025-09-05 13:53:05.831000-03:00";"2025-09-05 14:01:51.491000-03:00";"";"CASSIO CUNHA DE LIMA";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí da Cecília";"91 981983058";"-1.370645 -48.46229 -3.700000286102295 78.29080200195312";"-1.370645";"-48.46229";"-3.700000286102295";"78.29080200195312";"552783678";"d975d09e-4b32-4514-926c-0bd6cbe567bc";"2025-09-05 17:01:53";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1642"
"2025-09-05 14:02:41.557000-03:00";"2025-09-05 14:03:10.810000-03:00";"";"Andressa Varlena Miranda Bastos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Eladio";"Xxxxxxxxx";"-1.464404 -48.463289 -10.5 12.480999946594238";"-1.464404";"-48.463289";"-10.5";"12.480999946594238";"552784521";"fec2e2d4-73ad-4e99-aa31-c85f89a8c6b9";"2025-09-05 17:03:12";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1643"
"2025-09-05 14:35:49.375000-03:00";"2025-09-05 14:42:29.847000-03:00";"";"";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Altas Horas";"91986223580";"-1.300019 -48.456585 0 0";"-1.300019";"-48.456585";"0";"0";"552804604";"2f555c86-05a7-4aa7-a14f-ef0650ed181a";"2025-09-05 17:42:32";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1644"
"2025-09-05 14:42:29.894000-03:00";"2025-09-05 14:44:01.483000-03:00";"";"Carlos Matheus Siqueira Monteiro";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Altas Horas";"91986223580";"-1.300019 -48.456578 0 0";"-1.300019";"-48.456578";"0";"0";"552805163";"307b3cbe-50fa-4506-9f83-eb52cddce9a8";"2025-09-05 17:44:03";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1645"
"2025-09-05 14:44:01.507000-03:00";"2025-09-05 14:46:19.388000-03:00";"";"Carlos Matheus Siqueira Monteiro";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Açai da Dina";"91985051802";"-1.30088 -48.461399 0 0";"-1.30088";"-48.461399";"0";"0";"552806203";"c8b1f338-1e11-4904-a416-cd564555fa45";"2025-09-05 17:46:21";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1646"
"2025-09-05 14:51:17.399000-03:00";"2025-09-05 14:53:06.624000-03:00";"";"Luis Enrique do Nascimento Miranda";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Maria Darci Damasceno Saldanha";"(91)998180812";"-1.305969 -48.474898 14.498322601318359 23.930821420351347";"-1.305969";"-48.474898";"14.498322601318359";"23.930821420351347";"552809840";"8f4d5f09-3cfb-42dd-b9ff-e1226a805317";"2025-09-05 17:53:07";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1647"
"2025-09-05 15:05:09.014000-03:00";"2025-09-05 15:05:49.707000-03:00";"";"Harlen Flavio Martins Bezerra";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí da Tereza";"91984229540";"-1.431031 -48.447821 7.939351597330731 18.852103281611054";"-1.431031";"-48.447821";"7.939351597330731";"18.852103281611054";"552816076";"95c92061-95c4-498d-ad88-83c1ef9ae707";"2025-09-05 18:05:50";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1648"
"2025-09-05 15:26:58.545000-03:00";"2025-09-05 15:28:17.791000-03:00";"";"Wallace Augusto alencar";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Pororoca Açaí";"9199212-5465";"-1.459459 -48.502221 0 2000";"-1.459459";"-48.502221";"0";"2000";"552826003";"69691293-8c07-4163-b58b-07a0795a2aaa";"2025-09-05 18:28:18";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1649"
"2025-09-05 15:31:24.246000-03:00";"2025-09-05 15:32:40.893000-03:00";"";"Wallace Augusto Alencar";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"açaí beira a mar da rose";"91981515311";"-1.451112 -48.502442 -10.800000190734863 100";"-1.451112";"-48.502442";"-10.800000190734863";"100";"552828469";"45c851a2-1b7c-41c3-bdd4-6ab121e18ea5";"2025-09-05 18:32:43";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1650"
"2025-08-25 10:39:06.886000-03:00";"2025-09-05 15:53:20.692000-03:00";"";"";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí 100%";"9999999999";"-1.429512 -48.450089 -8.59999942779541 13.932999610900879";"-1.429512";"-48.450089";"-8.59999942779541";"13.932999610900879";"552837884";"eadcada0-b611-4162-bac6-be55d4d29c25";"2025-09-05 18:53:23";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1651"
"2025-09-05 16:18:04.573000-03:00";"2025-09-05 16:20:11.317000-03:00";"";"William wuekslley alves barros";"DAMOS";"0";"0";"0";"0";"0";"1";"0";"0";"Açaí do supermercado Paulista";"91999999808";"-1.128554 -48.446282 -10.699999809265137 8.699999809265137";"-1.128554";"-48.446282";"-10.699999809265137";"8.699999809265137";"552850965";"c1267148-ac63-48f1-b321-11621962e752";"2025-09-05 19:20:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1652"
"2025-09-05 16:51:35.458000-03:00";"2025-09-05 16:54:09.071000-03:00";"";"Luise Pinheiro silva Campbell";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Point do açaí";"32303162";"-1.463975 -48.499202 3.556680977344513 11.672895911658928";"-1.463975";"-48.499202";"3.556680977344513";"11.672895911658928";"552866722";"d9e34893-a711-4c32-830b-974c12445965";"2025-09-05 19:54:10";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1653"
"2025-09-05 16:54:09.092000-03:00";"2025-09-05 16:59:26.062000-03:00";"";"Luise Pinheiro Silva Campbell";"DABEL";"1";"0";"0";"0";"0";"0";"0";"0";"Açaí da Amazônia";"91981756643";"-1.465156 -48.500793 7.018207198008895 4.749605085955142";"-1.465156";"-48.500793";"7.018207198008895";"4.749605085955142";"552869158";"41196002-441d-4eeb-b385-aa5829640591";"2025-09-05 19:59:27";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"1654"
